product_a,commodity_a,dept_a,product_b,commodity_b,dept_b,co_basket_count,support,confidence_a_to_b,confidence_b_to_a,lift
862349,FLUID MILK PRODUCTS,GROCERY,908531,FLUID MILK PRODUCTS,GROCERY,371,0.0013418497996267416,0.09028960817717206,0.0737867939538584,4.964922837561106
1029743,FLUID MILK PRODUCTS,GROCERY,1122358,REFRGRATD JUICES/DRNKS,GROCERY,327,0.0011827085834985025,0.022661122661122662,0.2578864353312303,4.941197032995141
968215,TROPICAL FRUIT,PRODUCE,1082185,TROPICAL FRUIT,PRODUCE,436,0.0015769447779980035,0.5317073170731708,0.014641681778494191,4.936817981518521
883404,BAKED BREAD/BUNS/ROLLS,GROCERY,1098066,BAKED BREAD/BUNS/ROLLS,GROCERY,620,0.00224244440907973,0.08980301274623406,0.12301587301587301,4.926407971454322
860776,VEGETABLES - ALL OTHERS,PRODUCE,878996,GRAPES,PRODUCE,314,0.0011356895878242503,0.06402936378466557,0.08690838638250761,4.899832443022275
866211,GRAPES,PRODUCE,961554,CARROTS,PRODUCE,309,0.0011176053587187685,0.08426506681210799,0.06429463171036205,4.847678471177458
880427,BAKED BREAD/BUNS/ROLLS,GROCERY,1082185,TROPICAL FRUIT,PRODUCE,301,0.0010886705921499978,0.5145299145299145,0.010108133521391631,4.777328527399049
901062,APPLES,PRODUCE,1082185,TROPICAL FRUIT,PRODUCE,1100,0.003978530403205972,0.5125815470643057,0.03694002283565048,4.759238244963647
879528,VALUE ADDED FRUIT,PRODUCE,1082185,TROPICAL FRUIT,PRODUCE,400,0.0014467383284385354,0.5069708491761724,0.013432735576600175,4.7071438062873545
1082185,TROPICAL FRUIT,PRODUCE,7024990,BERRIES,PRODUCE,297,0.0010742032088656124,0.00997380616562563,0.5025380710659898,4.6659861656460855
826249,BAKED BREAD/BUNS/ROLLS,GROCERY,1081177,TOMATOES,PRODUCE,315,0.0011393064336453465,0.05722070844686648,0.09275618374558305,4.658601399948007
1082185,TROPICAL FRUIT,PRODUCE,5585635,YOGURT,GROCERY,317,0.0011465401252875392,0.010645442944455638,0.4976452119309262,4.62055674576903
1062002,APPLES,PRODUCE,1082185,TROPICAL FRUIT,PRODUCE,587,0.0021230884969835506,0.4970364098221846,0.019712539458660756,4.614904114892768
904360,VEGETABLES SALAD,PRODUCE,995785,PEPPERS-ALL,PRODUCE,419,0.0015154583990393657,0.08598399343320337,0.08098183223811364,4.594742644063741
995785,PEPPERS-ALL,PRODUCE,1004906,POTATOES,PRODUCE,308,0.0011139885128976723,0.059528411287205256,0.08548431862336942,4.568041428346284
820165,CITRUS,PRODUCE,1082185,TROPICAL FRUIT,PRODUCE,796,0.0028790092735926855,0.4907521578298397,0.026731143797434347,4.556555833347619
908531,FLUID MILK PRODUCTS,GROCERY,1058997,FLUID MILK PRODUCTS,GROCERY,338,0.0012224938875305623,0.06722354813046937,0.08251953125,4.537655146802903
910032,HOT DOGS,MEAT-PCKGD,1106523,FLUID MILK PRODUCTS,GROCERY,281,0.001016333675728071,0.159477866061294,0.028597598208833706,4.487388389994993
1023720,STONE FRUIT,PRODUCE,1082185,TROPICAL FRUIT,PRODUCE,701,0.002535408920588533,0.48013698630136986,0.023540869097991805,4.457995651841895
860776,VEGETABLES - ALL OTHERS,PRODUCE,1127831,BERRIES,PRODUCE,412,0.0014901404782916914,0.08401305057096248,0.078163536330867,4.406804074001516
933637,STONE FRUIT,PRODUCE,1082185,TROPICAL FRUIT,PRODUCE,424,0.0015335426281448475,0.4732142857142857,0.014238699711196186,4.393719476507105
986947,CITRUS,PRODUCE,1082185,TROPICAL FRUIT,PRODUCE,647,0.002340099246249331,0.4688405797101449,0.02172744979515078,4.3531103109872955
1082185,TROPICAL FRUIT,PRODUCE,1102949,VALUE ADDED FRUIT,PRODUCE,396,0.00143227094515415,0.013298408220834173,0.4642438452520516,4.310430361698845
998444,APPLES,PRODUCE,1082185,TROPICAL FRUIT,PRODUCE,314,0.0011356895878242503,0.4631268436578171,0.010544697427631138,4.300059179323255
854852,TOMATOES,PRODUCE,1127831,BERRIES,PRODUCE,336,0.0012152601958883697,0.08171206225680934,0.06374501992031872,4.286108484350535
916122,CHICKEN,MEAT,995785,PEPPERS-ALL,PRODUCE,354,0.0012803634206681037,0.08018120045300113,0.06841901816776189,4.284657716669418
1082185,TROPICAL FRUIT,PRODUCE,1098844,CITRUS,PRODUCE,294,0.0010633526714023235,0.009873060648801129,0.4558139534883721,4.232160155694777
1082185,TROPICAL FRUIT,PRODUCE,5590287,YOGURT,GROCERY,370,0.001338232953805645,0.01242528040835516,0.45454545454545453,4.2203823445008215
866211,GRAPES,PRODUCE,1082185,TROPICAL FRUIT,PRODUCE,1660,0.006003964063019921,0.4526861194436869,0.055745852642890725,4.203118713421597
1126899,FLUID MILK PRODUCTS,GROCERY,1127831,BERRIES,PRODUCE,359,0.0012984476497735855,0.08006244424620874,0.0681085183077215,4.1995797448242795
951590,BAKED BREAD/BUNS/ROLLS,GROCERY,5569230,SOFT DRINKS,GROCERY,448,0.0016203469278511596,0.07298794395568589,0.09267687215556475,4.1745963377418
904360,VEGETABLES SALAD,PRODUCE,961554,CARROTS,PRODUCE,353,0.0012767465748470075,0.07243997537451262,0.07344985434873075,4.167393706085465
844179,BEEF,MEAT,995785,PEPPERS-ALL,PRODUCE,307,0.0011103716670765758,0.0778990104034509,0.05933513722458446,4.162703902664808
1024306,MELONS,PRODUCE,1082185,TROPICAL FRUIT,PRODUCE,1160,0.004195541152471753,0.44684129429892144,0.03895493317214051,4.148850440356739
1082185,TROPICAL FRUIT,PRODUCE,1127179,STONE FRUIT,PRODUCE,354,0.0012803634206681037,0.011887970985291155,0.44640605296343,4.144809293691349
1082185,TROPICAL FRUIT,PRODUCE,1127831,BERRIES,PRODUCE,2350,0.008499587679576395,0.07891732151252602,0.44583570479984824,4.1395137015877905
849843,BAKED BREAD/BUNS/ROLLS,GROCERY,883404,BAKED BREAD/BUNS/ROLLS,GROCERY,477,0.0017252354566629534,0.10333622183708839,0.06909038238702202,4.138298371727339
916122,CHICKEN,MEAT,961554,CARROTS,PRODUCE,316,0.001142923279466443,0.07157417893544733,0.0657511444028298,4.117585370118232
944836,BEEF,MEAT,1082185,TROPICAL FRUIT,PRODUCE,323,0.0011682412002141172,0.4430727023319616,0.01084693397810464,4.113859662554572
909714,APPLES,PRODUCE,1082185,TROPICAL FRUIT,PRODUCE,734,0.0026547648326847124,0.44004796163069543,0.02464906978306132,4.0857754255994765
1082185,TROPICAL FRUIT,PRODUCE,1135476,BERRIES,PRODUCE,378,0.0013671677203744158,0.012693935119887164,0.43953488372093025,4.081011578705677
961554,CARROTS,PRODUCE,1127831,BERRIES,PRODUCE,371,0.0013418497996267416,0.07719517270079068,0.0703851261620186,4.049180445647013
1082185,TROPICAL FRUIT,PRODUCE,1105488,GRAPES,PRODUCE,520,0.001880759826970096,0.01746255624958023,0.43478260869565216,4.036887459957308
860776,VEGETABLES - ALL OTHERS,PRODUCE,916122,CHICKEN,MEAT,316,0.001142923279466443,0.06443719412724307,0.07157417893544733,4.035300833765951
995785,PEPPERS-ALL,PRODUCE,1044078,BEEF,MEAT,305,0.0011031379754343831,0.05894858909934287,0.07516017742730409,4.0163483756882
878996,GRAPES,PRODUCE,1082185,TROPICAL FRUIT,PRODUCE,1553,0.0056169615601626135,0.42983670080265707,0.052152595876150176,3.9909654907892347
840361,EGGS,GROCERY,1126899,FLUID MILK PRODUCTS,GROCERY,343,0.0012405781166360441,0.06425627575871112,0.07649420160570919,3.962049988151536
1082185,TROPICAL FRUIT,PRODUCE,5584027,YOGURT,GROCERY,308,0.0011139885128976723,0.010343206393982134,0.4265927977839335,3.9608463665287483
961554,CARROTS,PRODUCE,1058997,FLUID MILK PRODUCTS,GROCERY,282,0.0010199505215491675,0.05867665418227216,0.06884765625,3.960731458723471
899624,POTATOES,PRODUCE,1106523,FLUID MILK PRODUCTS,GROCERY,364,0.001316531878879067,0.14032382420971473,0.037044575615713414,3.948431936983387
883404,BAKED BREAD/BUNS/ROLLS,GROCERY,1044078,BEEF,MEAT,400,0.0014467383284385354,0.05793742757821553,0.09857072449482504,3.9474548365045203
1055504,APPLES,PRODUCE,1082185,TROPICAL FRUIT,PRODUCE,348,0.0012586623457415257,0.4233576642335766,0.011686479951642152,3.930808665389086
883404,BAKED BREAD/BUNS/ROLLS,GROCERY,1065593,BATH TISSUES,GROCERY,314,0.0011356895878242503,0.045480880648899186,0.09797191887675508,3.923474510243446
1058997,FLUID MILK PRODUCTS,GROCERY,1127831,BERRIES,PRODUCE,306,0.0011067548212554796,0.07470703125,0.05805350028457598,3.9186679620802503
1070820,FLUID MILK PRODUCTS,GROCERY,1127831,BERRIES,PRODUCE,329,0.0011899422751406952,0.0740990990990991,0.06241699867197875,3.8867796082935517
951590,BAKED BREAD/BUNS/ROLLS,GROCERY,1004906,POTATOES,PRODUCE,310,0.001121222204539865,0.050505050505050504,0.08603941160144324,3.8756143169132353
994928,EGGS,GROCERY,1133018,FLUID MILK PRODUCTS,GROCERY,332,0.0012007928126039843,0.10209102091020911,0.04538619275461381,3.8587195933476766
899624,POTATOES,PRODUCE,981760,EGGS,GROCERY,328,0.001186325429319599,0.1264456437933693,0.03594126671049748,3.8308346897398557
961554,CARROTS,PRODUCE,1126899,FLUID MILK PRODUCTS,GROCERY,297,0.0010742032088656124,0.06179775280898876,0.06623550401427297,3.8104571560304294
1029743,FLUID MILK PRODUCTS,GROCERY,1101010,DELI MEATS,DELI,347,0.0012550454999204295,0.024047124047124047,0.19772079772079773,3.7884017350684025
923746,EGGS,GROCERY,1106523,FLUID MILK PRODUCTS,GROCERY,653,0.002361800321175909,0.13444513073913938,0.06645634032159577,3.783017252928986
860776,VEGETABLES - ALL OTHERS,PRODUCE,1070820,FLUID MILK PRODUCTS,GROCERY,297,0.0010742032088656124,0.060562805872756934,0.06689189189189189,3.7713168511088573
916122,CHICKEN,MEAT,1127831,BERRIES,PRODUCE,316,0.001142923279466443,0.07157417893544733,0.05995067349649023,3.75433794133717
916993,MILK BY-PRODUCTS,GROCERY,1082185,TROPICAL FRUIT,PRODUCE,386,0.0013961024869431865,0.4016649323621228,0.012962589831419168,3.7293950956816824
883404,BAKED BREAD/BUNS/ROLLS,GROCERY,1004906,POTATOES,PRODUCE,335,0.0012116433500672732,0.0485225955967555,0.09297807382736609,3.7234863505338183
933835,DELI MEATS,DELI,981760,EGGS,GROCERY,291,0.0010525021339390344,0.12273302404048925,0.03188691650230112,3.7183560616711184
826249,BAKED BREAD/BUNS/ROLLS,GROCERY,904360,VEGETABLES SALAD,PRODUCE,359,0.0012984476497735855,0.06521344232515895,0.0736712497434845,3.7000766238106397
910032,HOT DOGS,MEAT-PCKGD,1029743,FLUID MILK PRODUCTS,GROCERY,340,0.001229727579172755,0.19296254256526674,0.02356202356202356,3.6972318516018854
981760,EGGS,GROCERY,1068719,SUGARS/SWEETNERS,GROCERY,380,0.0013744014120166085,0.04163927240850318,0.12191209496310555,3.693484951104457
938700,VEGETABLES - SHELF STABLE,GROCERY,1029743,FLUID MILK PRODUCTS,GROCERY,415,0.0015009910157549804,0.19142066420664205,0.02875952875952876,3.6676889066187957
1051516,VEGETABLES - ALL OTHERS,PRODUCE,1082185,TROPICAL FRUIT,PRODUCE,546,0.0019747978183186007,0.3947939262472885,0.018335684062059238,3.6655988953104743
883404,BAKED BREAD/BUNS/ROLLS,GROCERY,908531,FLUID MILK PRODUCTS,GROCERY,460,0.0016637490777043156,0.06662804171494785,0.09148766905330151,3.663800215894122
849843,BAKED BREAD/BUNS/ROLLS,GROCERY,923746,EGGS,GROCERY,297,0.0010742032088656124,0.06434142114384749,0.06114885731933292,3.6626257944277394
961554,CARROTS,PRODUCE,1082185,TROPICAL FRUIT,PRODUCE,1895,0.006853922830977561,0.39429879317519767,0.06363758479414333,3.661001663384087
904360,VEGETABLES SALAD,PRODUCE,1098066,BAKED BREAD/BUNS/ROLLS,GROCERY,324,0.0011718580460352136,0.06648881592448184,0.06428571428571428,3.6474392424731024
845208,ONIONS,PRODUCE,981760,EGGS,GROCERY,326,0.0011790917376774063,0.11976487876561352,0.03572211264518957,3.628432252973032
859075,CHEESE,GROCERY,883404,BAKED BREAD/BUNS/ROLLS,GROCERY,315,0.0011393064336453465,0.09041331802525833,0.04562572421784473,3.6207757562131406
951590,BAKED BREAD/BUNS/ROLLS,GROCERY,1106523,FLUID MILK PRODUCTS,GROCERY,789,0.002853691352845011,0.12854349951124144,0.08029717077142276,3.616957146231028
